(written by ASE)

96 atoms
2 atom types

0.0             10.06359947  xlo xhi
0.0             10.06359947  ylo yhi
0.0             10.34372031  zlo zhi

Atoms # atomic

     1   1      9.4432168999999995      8.4773712999999997      8.0851115700000005
     2   1      4.2647488600000001     0.88944880000000004      5.3573414699999997
     3   1      2.3260059800000001              3.61816914      1.2507707299999999
     4   1      3.2256487100000002      2.8114506800000001      8.0493795000000006
     5   1              6.39107059      3.3185971200000002      4.8498986200000003
     6   1              2.68446425      7.9726809799999998              5.27868958
     7   1      3.2597678299999999      5.0927587799999996      3.8824136400000002
     8   1      9.8324696899999999      3.5058579600000002      3.0794031099999999
     9   1      7.3026938299999999      7.9323048099999998     0.39665188000000001
    10   1      3.8324718799999999      7.4902955200000001      1.2307916299999999
    11   1      7.1521974300000002      2.3700486199999999     0.70053684000000005
    12   1      4.9391289799999996      4.7301421299999999      10.142155750000001
    13   1    0.050822279999999997      7.5776344800000004              1.81033248
    14   1      2.3170163700000002      9.4688564399999997      8.2810457399999997
    15   1              4.49817657     0.55793048000000001     0.35129974000000003
    16   1              4.27510119      5.5669794399999999      6.9161150899999999
    17   1      7.3699574200000004      5.1895544100000004      2.0063161900000002
    18   1     0.59313819000000001      5.1445083299999999      6.5340874700000002
    19   1      1.7696793399999999      2.4834261400000002      5.4210953000000002
    20   1      2.2318140099999999     0.84692575999999997      2.5804904199999998
    21   1      7.4446545799999999      9.9945739499999995      5.8066968900000004
    22   1      8.5864053699999996      7.1974504100000001      4.3694315699999997
    23   1      9.4299151400000003              2.02149606      7.7344290400000002
    24   1      6.3286533299999999      1.5251733199999999      8.0713844199999993
    25   1      5.4406951499999998      7.5089583700000002      3.9490120900000001
    26   1               5.6646193      8.2778183700000003      8.1821122899999992
    27   1      7.2101828799999996              0.10631337              2.87118268
    28   1              1.70342382      6.2282152899999996      9.4870915599999996
    29   1      7.4029953099999997      5.8381051900000003      7.2730493599999999
    30   1      9.9034492600000004     0.74353687000000002     0.36483728999999998
    31   1      9.1296402800000003      4.5409951700000004      9.6469622400000006
    32   1     0.25333329999999998              9.90071659      4.8792985800000004
    33   2      7.6386172800000001      7.5912816300000001      8.7097951200000008
    34   2    0.061289530000000002      3.6664391900000002      5.0499727500000002
    35   2      6.2252410899999999      9.6063449300000006      9.8115470699999996
    36   2      1.2643625599999999      8.6839862500000002      6.6001413299999996
    37   2               3.8076805      4.9946423099999997      1.8262282999999999
    38   2      7.7575078399999997              3.62658221      3.4960261400000001
    39   2      9.7671038899999996      6.1629186300000001      8.2980636400000005
    40   2              0.90225422      4.9292180400000003              0.38808977
    41   2      3.4494864000000001      9.4799551799999993              1.54529648
    42   2      9.0060278799999995      9.0040768500000006   0.0044869000000000003
    43   2              1.83448962      7.2755520000000002      1.0459289700000001
    44   2              2.35385841      9.6682562000000001      4.1180392399999999
    45   2      3.3907245399999999      1.9015562699999999      1.3145003500000001
    46   2              4.81711387      3.9817042900000001      3.9038477899999999
    47   2              1.11335966      8.1368799799999998      9.1061847900000004
    48   2     0.80633071000000001      9.6709042299999997              1.75481515
    49   2      2.8841176100000001     0.99953824000000002      6.6317002299999999
    50   2      4.7741121099999999               4.0082575      8.2469225300000009
    51   2      7.5979522900000003      2.0113727799999999              6.50572354
    52   2      8.5439568999999995     0.66523653000000005      4.1876768899999997
    53   2      6.1307270899999997              4.67232132              6.22549157
    54   2     0.24485340999999999      8.1060645299999994      3.7720012500000002
    55   2      7.1404723299999997      8.6225578400000007      4.2924317800000003
    56   2      8.9218197999999997      5.9857295400000003      5.8922588999999999
    57   2      1.5677535199999999      6.2181353799999997      5.1274670799999997
    58   2      3.1097144299999999      1.1996093400000001      9.1009314200000002
    59   2      8.9381404500000006      4.0348907199999999      7.5677105100000004
    60   2      5.8564402600000003      6.3543903799999999     0.75956027999999998
    61   2     0.77165799000000002      2.2253260099999999      1.6503788500000001
    62   2      2.3297658499999998      5.7303320900000001              7.60684205
    63   2     0.48962077999999998      1.1492080099999999      6.3936196399999998
    64   2      8.4127456800000004      1.1988461100000001              1.78822495
    65   2      3.2586561000000001      1.8823510999999999      3.9736107000000001
    66   2      7.1112554799999996      4.6564622900000003      9.3642215100000001
